iden,forename,surname,position,teamID,age,draftSeason,draftNum,length,salary,guarantee,eLength,eSalary,eGuarantee,potential,speed,burst,power,agility,jumping,stamina,injuryProne,discipline,intelligence,loyalty,greed,ambition,decisions,vision,sPassAcc,mPassAcc,dPassAcc,throwOnRun,routeRun,catching,passBlock,rushBlock,ballSecurity,trucking,kickAccuracy,zoneCover,manCover,blockShedding,ballStrip,tackle,elusiveness,releaseLine,skillMove,rating,growthType,appearance
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Bryan,Anger,P,Free Agent,31,2011,70,0,0,0,1,1,1,8,50,68,95,70,75,85,3,58,1,43,94,91,34,40,30,30,25,20,12,38,19,25,60,25,81,25,11,17,22,34,51,68,45,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Eli,Ankou,DT,Free Agent,26,2016,224,0,0,0,1,1,1,2,42,68,84,55,74,75,14,54,45,50,55,58,52,51,6,6,6,6,15,5,44,44,39,47,17,44,38,61,76,80,49,68,43,1,2,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Ziggy,Ansah,DE,SAN,31,2020,224,1,3000000,0,1,1,1,6,72,80,84,80,85,73,35,74,45,71,70,75,54,47,6,6,6,6,7,1,45,45,51,45,40,47,31,70,84,79,67,80,47,1,2,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Stephone,Anthony,LB,Free Agent,28,2014,30,0,0,0,1,1,1,10,75,78,75,81,84,89,16,93,52,44,69,44,52,48,6,6,6,6,5,39,45,45,55,50,20,64,59,58,84,81,73,78,39,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Alex,Anzalone,LB,DET,25,2016,75,1,760000,0,1,1,1,2,75,80,74,84,77,86,22,92,55,80,92,62,63,68,6,6,6,6,11,30,45,45,47,34,18,71,65,71,83,82,74,80,42,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Troy,Apke,S,WAS,25,2017,104,2,615000,180000,1,1,1,13,90,92,59,94,94,86,8,95,18,54,94,93,29,25,10,10,10,10,26,36,35,35,63,50,12,66,62,58,76,66,85,92,63,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Eli,Apple,CB,CIN,25,2015,9,1,760000,0,1,1,1,10,87,87,61,88,85,90,10,53,55,72,56,51,62,57,6,6,6,6,14,44,10,15,63,26,17,74,77,49,47,57,87,87,68,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,J.J.,Arcega-Whiteside,WR,PHI,23,2018,56,3,777500,455000,1,1,1,2,82,83,74,78,91,82,12,62,74,77,43,77,51,54,15,10,6,10,54,63,46,56,77,62,16,23,17,34,21,36,75,46,71,1,2,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Alex,Armah Jr,RB,NO,26,2016,167,1,605000,0,1,1,1,4,70,82,84,81,83,85,5,83,64,85,65,44,40,39,20,15,10,10,41,38,67,58,76,81,25,40,30,69,75,70,76,32,68,1,2,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Arik,Armstead,DT,SAN,26,2014,16,5,10570000,6130000,1,1,1,2,55,67,90,71,83,80,18,63,83,85,44,72,83,80,6,6,6,6,4,1,45,45,44,45,30,40,32,87,80,87,62,67,47,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Ryquell,Armstead,RB,JAX,23,2018,129,3,635000,80000,1,1,1,8,83,82,72,83,74,80,13,56,70,53,60,76,54,60,27,19,16,16,36,33,51,31,84,81,13,32,24,37,34,38,82,1,73,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Terron,Armstead,OT,NO,29,2012,76,2,5858333,4470000,1,1,1,1,67,77,89,69,84,92,18,87,88,57,71,47,88,84,6,6,6,6,28,38,94,89,62,35,25,20,15,25,20,37,60,1,30,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Dorance,Armstrong,DE,DAL,23,2017,111,2,615000,170000,1,1,1,4,62,73,80,84,80,74,13,94,42,51,99,93,43,36,6,6,6,6,8,1,45,45,28,27,12,41,27,72,76,82,67,73,36,1,2,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Ray-Ray,Armstrong,LB,Free Agent,29,2020,224,0,0,0,1,1,1,1,68,77,68,77,82,79,12,76,43,76,66,99,49,55,6,6,6,6,6,39,45,45,62,51,28,54,46,65,81,81,71,77,33,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Cornell,Armstrong,CB,HOU,24,2017,194,1,660000,0,1,1,1,4,85,88,62,83,88,88,13,54,20,74,52,86,26,19,6,6,6,6,11,36,35,35,59,10,11,58,64,48,64,58,83,88,67,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Damon,Arnette Jr,CB,LAS,23,2020,18,4,500000,2855000,1,1,1,1,80,78,65,88,88,91,14,52,60,47,72,88,66,72,6,6,6,6,37,35,35,35,61,28,14,74,76,55,59,59,87,78,72,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Grayland,Arnold,S,PHI,22,2020,224,1,580000,0,1,1,1,7,77,80,54,86,80,90,26,66,38,67,83,95,46,44,38,34,28,41,19,44,35,35,63,31,11,68,64,47,71,60,84,80,72,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Dan,Arnold,TE,CAR,25,2017,224,2,770000,50000,1,1,1,1,72,78,64,86,93,79,17,99,55,93,49,76,58,57,6,6,6,6,50,66,54,58,70,63,13,21,22,37,25,35,78,36,63,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Ade,Aruna,DE,Free Agent,26,2016,203,0,0,0,1,1,1,7,73,80,72,74,88,73,14,92,22,72,82,53,26,33,6,6,6,6,7,1,45,45,34,31,19,40,34,66,79,75,60,80,37,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,George,Asafo-Adjei,OT,Free Agent,23,2018,209,0,0,0,1,1,1,1,48,65,88,51,74,78,15,74,40,91,89,77,40,40,6,6,6,6,5,1,61,64,25,24,20,15,12,20,20,35,46,1,10,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Devin,Asiasi,TE,NE,23,2020,90,4,925000,220000,1,1,1,7,68,80,76,76,81,83,12,76,61,70,99,96,29,32,20,15,10,12,48,60,64,62,75,66,13,14,12,34,26,33,66,30,58,1,2,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Marcell,Ateman,WR,Free Agent,25,2017,201,0,0,0,1,1,1,10,77,80,67,81,84,82,12,63,66,86,98,71,42,42,20,15,15,15,53,63,51,51,76,60,15,30,18,32,26,29,81,53,69,1,2,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,John,Atkins,DT,DET,27,2017,224,1,590000,0,1,1,1,7,33,55,81,54,62,70,15,60,20,93,40,44,31,34,6,6,6,6,7,1,45,45,31,48,11,27,22,66,73,79,48,55,40,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Geno,Atkins,DT,Free Agent,32,2009,117,0,0,0,1,1,1,5,62,72,90,70,76,84,16,99,60,56,59,53,69,68,6,6,6,6,7,1,45,45,40,30,20,25,15,76,85,83,62,72,46,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Jeremiah,Attaochu,LB,CHI,27,2013,49,1,760000,0,1,1,1,6,73,77,73,77,87,76,13,90,47,56,47,74,54,49,6,6,6,6,7,11,45,45,54,45,35,41,46,67,75,77,64,77,50,1,2,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Tutu,Atwell,WR,LAR,21,2021,56,5,850000,250000,1,1,1,1,87,92,41,85,84,94,13,59,61,49,64,67,54,53,65,65,65,65,58,57,15,27,71,25,65,65,65,65,65,65,84,55,72,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Antony,Auclair,TE,HOU,27,2016,224,1,760000,0,1,1,1,9,60,77,77,78,81,83,14,86,58,59,73,46,38,37,12,12,12,12,46,51,58,56,66,70,18,25,15,42,42,46,71,20,67,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Blessuan,Austin,CB,NYJ,24,2018,183,3,635000,40000,1,1,1,1,83,82,61,85,85,88,22,68,58,68,69,41,65,58,35,28,22,31,28,39,35,35,60,24,24,75,74,50,57,56,86,82,65,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Tavon,Austin,WR,GB,30,2012,7,1,750000,0,1,1,1,8,88,87,52,92,78,79,16,59,74,91,48,89,60,62,15,10,6,10,61,62,30,49,76,28,20,28,22,35,15,21,90,35,89,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Denico,Autry,DE,IND,30,2013,224,1,5933333,0,1,1,1,7,50,70,82,70,75,76,12,50,72,89,48,41,82,86,6,6,6,6,7,1,45,45,45,25,11,29,24,73,73,82,66,70,49,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Anthony,Averett,CB,BAL,25,2017,113,2,615000,170000,1,1,1,3,88,88,56,85,78,87,11,48,45,61,85,99,46,40,39,36,31,35,8,32,35,35,62,27,11,66,69,42,45,47,82,88,67,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Genard,Avery,DE,PHI,25,2017,140,2,615000,70000,1,1,1,6,75,80,82,85,86,73,14,87,33,81,40,44,43,44,6,6,6,6,6,8,45,45,54,39,10,50,50,65,81,77,69,80,42,1,2,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Chidobe,Awuzie,CB,CIN,25,2016,59,3,3370000,2240000,1,1,1,2,88,90,69,89,91,94,11,89,53,87,60,40,60,62,6,6,6,6,19,42,35,35,68,32,22,75,77,54,79,68,88,90,73,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Joe,Bachie Jr,LB,PHI,22,2020,224,1,610000,0,1,1,1,1,72,82,76,80,81,85,8,97,37,81,85,43,35,38,6,6,6,6,26,30,47,48,61,48,20,58,46,66,81,81,71,82,44,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Johnson,Bademosi,CB,NO,30,2011,224,1,750000,140000,1,1,1,6,80,78,67,87,92,85,13,89,50,93,55,49,51,58,15,10,10,15,13,36,35,35,71,61,29,71,70,55,66,65,85,78,66,1,2,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Jeff,Badet,WR,Free Agent,24,2020,224,0,0,0,1,1,1,6,90,83,57,78,91,83,14,45,69,90,50,77,37,37,20,15,10,23,53,54,31,51,70,43,18,24,16,25,14,22,78,26,74,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Michael,Badgley,K,LAC,25,2017,224,1,570000,0,1,1,1,10,57,70,96,60,65,84,11,83,1,93,84,81,29,25,35,30,25,20,8,1,17,12,33,10,72,12,12,13,12,29,57,70,10,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Markus,Bailey,LB,CIN,23,2020,192,4,825000,27500,1,1,1,2,70,78,74,80,77,88,22,45,33,98,54,61,43,40,6,6,6,6,16,30,45,45,57,36,21,63,58,68,83,79,73,78,38,1,2,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Sterling,Bailey,DE,Free Agent,27,2015,224,0,0,0,1,1,1,1,52,70,76,70,74,71,12,81,22,88,79,68,23,30,6,6,6,6,4,1,45,45,40,25,20,25,15,61,80,75,59,70,44,1,2,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Zack,Bailey,OG,Free Agent,24,2018,224,0,0,0,1,1,1,1,42,65,84,61,70,86,18,57,29,57,74,87,29,29,6,6,6,6,7,1,63,62,35,19,15,11,11,22,25,30,51,1,10,1,2,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Allen,Bailey,DE,Free Agent,31,2010,85,0,0,0,1,1,1,7,63,72,90,74,86,74,9,67,53,85,51,99,54,59,6,6,6,6,4,1,45,45,50,54,30,29,22,63,84,76,56,72,43,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Jake,Bailey,P,NE,23,2018,152,3,635000,70000,1,1,1,1,70,75,94,68,80,81,16,52,1,63,82,46,42,40,26,23,17,23,12,1,9,7,40,12,80,27,10,23,12,29,58,75,13,1,2,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Dan,Bailey,K,MIN,32,2010,224,3,2083333,1250000,1,1,1,11,42,52,92,64,50,84,19,97,1,66,81,70,42,41,33,25,20,20,8,1,10,15,45,15,75,20,15,15,12,20,51,52,15,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Derrick,Baity Jr,CB,Free Agent,23,2017,224,0,0,0,1,1,1,3,75,82,55,84,91,87,10,59,22,71,89,70,31,24,15,10,6,10,36,44,28,34,72,64,22,62,59,48,52,54,81,82,68,1,2,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Budda,Baker,S,ARI,24,2016,35,5,7860000,4380000,1,1,1,1,85,85,72,92,86,95,11,50,90,81,41,70,88,81,15,10,10,15,34,53,35,35,72,36,20,83,80,64,86,77,91,85,77,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Jerome,Baker,LB,MIA,23,2017,72,2,710000,240000,1,1,1,3,82,82,73,85,87,93,9,65,70,53,60,64,69,68,6,6,6,6,12,27,45,45,61,24,12,66,61,74,78,85,78,82,36,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,DeAndre,Baker,CB,Free Agent,23,2018,29,0,0,0,1,1,1,3,82,82,60,85,80,89,13,95,35,99,41,59,48,51,6,6,6,6,13,39,33,34,58,33,17,69,73,52,51,62,85,82,64,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,David,Bakhtiari,OT,GB,28,2012,107,5,8220000,13120000,1,1,1,1,50,67,91,69,65,85,11,90,97,55,71,54,97,99,6,6,6,6,7,1,96,83,22,25,20,10,10,20,25,40,53,1,10,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Kalen,Ballage,RB,PIT,24,2017,126,1,760000,0,1,1,1,1,85,87,77,87,88,87,9,80,70,85,99,75,46,44,40,36,28,34,50,39,49,32,87,83,14,20,15,27,29,26,84,26,78,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Corey,Ballentine,CB,NYJ,24,2018,166,3,635000,0,1,1,1,1,83,83,61,89,93,91,12,44,37,70,78,49,45,42,6,6,6,6,28,32,13,18,52,43,17,65,70,55,68,58,87,83,72,1,2,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Chris,Banjo,S,ARI,30,2012,224,1,590000,300000,1,1,1,1,77,80,71,84,90,86,12,70,50,50,68,48,57,57,6,6,6,6,9,35,35,35,63,50,19,71,62,46,74,67,79,80,69,1,2,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Aaron,Banks,OG,SAN,23,2021,47,4,980000,530000,1,1,1,9,45,43,89,61,62,87,7,48,54,49,83,70,54,55,65,65,65,65,27,1,80,86,53,47,65,65,65,65,65,65,68,30,35,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Eric,Banks,LB,Free Agent,22,2020,224,0,0,0,1,1,1,10,55,73,74,72,76,76,14,66,25,76,84,62,35,34,40,36,29,36,6,1,45,45,32,28,12,42,30,63,77,77,64,73,38,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Zach,Banner,OT,PIT,26,2016,125,2,780000,100000,1,1,1,1,22,55,86,53,61,80,15,83,49,41,90,50,49,55,6,6,6,6,6,1,65,69,26,46,20,15,12,36,38,34,33,1,16,1,2,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Ben,Banogu,DE,IND,24,2018,48,3,835000,650000,1,1,1,9,77,82,80,83,88,75,11,47,48,84,67,87,48,42,6,6,6,6,5,1,45,45,34,26,10,30,21,67,79,71,69,82,44,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Peyton,Barber,RB,WAS,26,2015,224,2,1200000,300000,1,1,1,9,78,85,73,85,78,85,12,67,74,89,77,86,54,58,25,20,15,10,39,36,54,55,90,81,20,19,14,26,21,33,80,20,79,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Luq,Barcoo,CB,JAX,22,2020,224,3,710000,60000,1,1,1,3,85,87,52,90,94,91,14,80,25,78,99,42,35,33,6,6,6,6,38,51,35,35,66,36,15,62,64,44,60,52,89,87,70,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Saquon,Barkley,RB,NYG,23,2017,1,2,2607500,5190000,1,1,1,17,87,88,81,96,94,97,11,95,71,48,70,63,72,67,41,34,29,36,54,51,54,36,95,83,14,13,15,24,17,28,94,42,91,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Matt,Barkley,QB,Free Agent,29,2012,96,0,0,0,1,1,1,2,53,62,79,65,72,76,13,99,58,52,56,74,58,60,84,79,76,80,13,1,19,15,68,32,25,20,15,27,12,25,65,62,59,1,2,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Christian,Barmore,DT,NE,21,2021,37,4,1410000,1000000,1,1,1,1,45,47,87,58,61,91,7,56,58,97,57,64,57,57,65,65,65,65,41,1,65,65,71,65,65,23,28,76,77,83,68,47,73,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Kenjon,Barner,RB,TB,31,2012,173,1,750000,0,1,1,1,9,83,82,61,89,87,75,14,65,63,76,59,56,46,50,10,10,10,10,44,33,44,39,74,51,21,20,15,25,21,29,86,1,84,1,2,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Derrick,Barnes,LB,DET,21,2020,224,4,760000,250000,1,1,1,4,67,68,75,72,73,92,9,65,60,68,90,66,45,49,65,65,65,65,43,12,65,65,54,65,65,67,57,73,78,81,79,68,67,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Alex,Barnes,RB,Free Agent,23,2018,224,0,0,0,1,1,1,3,77,83,80,86,88,80,9,78,68,93,82,69,35,28,32,25,16,22,41,36,52,35,83,81,16,23,17,26,28,33,85,1,74,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Krys,Barnes,LB,GB,22,2020,224,1,610000,0,1,1,1,1,73,78,71,82,80,89,15,66,62,95,95,72,69,68,6,6,6,6,9,33,30,42,55,50,16,68,63,69,80,85,74,78,36,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Derek,Barnett,DE,PHI,24,2016,13,2,3084000,1496000,1,1,1,7,60,72,86,78,76,77,13,80,62,61,73,57,69,65,6,6,6,6,14,14,45,45,53,38,15,46,32,74,85,79,64,72,51,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Anthony,Barr,LB,MIN,28,2013,8,4,10420000,3080000,1,1,1,16,78,80,76,88,84,89,15,47,68,74,77,77,69,74,6,6,6,6,21,45,45,45,70,67,30,67,62,75,86,86,75,80,36,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Shaquil,Barrett,LB,TB,27,2013,224,1,15830000,0,1,1,1,1,73,78,74,83,73,84,12,86,80,95,63,54,86,82,6,6,6,6,7,27,45,45,47,33,24,64,59,84,80,85,71,78,51,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Alex,Barrett,DE,Free Agent,26,2015,224,0,0,0,1,1,1,1,55,75,78,75,74,76,12,80,32,90,83,52,32,26,6,6,6,6,10,12,45,45,44,26,20,43,35,63,81,78,62,75,43,1,2,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,J.T.,Barrett IV,QB,Free Agent,25,2016,224,0,0,0,1,1,1,3,70,78,79,76,74,69,14,87,18,59,84,74,18,16,70,65,65,71,13,1,14,28,67,52,15,17,12,20,18,25,75,78,70,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Mark,Barron,LB,Free Agent,30,2020,224,0,0,0,1,1,1,1,73,77,72,80,83,86,19,93,53,95,64,78,60,60,15,10,10,15,20,44,45,45,64,55,15,68,63,61,90,80,73,77,39,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Alex,Bars,OG,CHI,24,2018,224,1,590000,0,1,1,1,4,38,55,83,62,70,83,15,57,54,46,91,65,54,52,6,6,6,6,7,1,65,67,31,14,12,13,12,25,20,30,52,1,10,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Ben,Bartch,OG,JAX,22,2020,105,4,825000,190000,1,1,1,6,47,58,85,73,70,89,13,52,49,65,92,94,49,48,6,6,6,6,26,21,68,65,56,46,27,15,12,15,35,29,57,1,33,1,2,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Jackson,Barton,OT,NYG,25,2018,217,1,680000,0,1,1,1,5,43,63,83,61,68,83,11,55,31,79,80,48,31,30,6,6,6,6,13,1,60,62,35,21,11,12,12,40,35,40,52,1,10,1,2,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Cody,Barton,LB,SEA,23,2018,87,3,687500,220000,1,1,1,8,73,80,79,85,79,89,16,78,53,66,62,44,60,53,6,6,6,6,19,27,45,45,49,39,20,64,55,69,78,82,78,80,45,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Tarell,Basham,DE,Free Agent,26,2016,79,0,0,0,1,1,1,8,70,80,76,79,79,76,7,61,43,48,50,64,52,51,6,6,6,6,12,9,45,45,34,33,16,52,42,70,85,75,68,80,42,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Carlos,Basham Jr,DE,BUF,23,2021,60,4,760000,230000,1,1,1,5,63,63,78,69,72,93,9,45,55,97,57,85,55,53,65,65,65,65,43,1,65,65,60,65,65,37,44,76,76,77,74,63,72,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Tyler,Bass,K,BUF,23,2020,168,4,825000,47500,1,1,1,1,60,75,97,67,65,87,13,84,1,94,83,68,42,49,35,30,25,20,8,1,17,12,33,10,77,12,12,13,12,29,60,75,10,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Essang,Bassey,CB,DEN,22,2020,224,3,763333,6667,1,1,1,1,83,85,56,85,93,87,11,47,33,64,78,89,42,47,10,5,6,6,26,42,35,37,60,29,15,69,65,53,56,55,89,85,75,1,2,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
