age,accelRating,newAccel,isActive,agilityRating,awareRating,newAware,bCVRating,birthDay,bigHitTrait,blockShedRating,birthMonth,breakSackRating,breakTackleRating,birthYear,college,clutchTrait,confRating,capHit,capReleaseNetSavings,capReleasePenalty,contractBonus,carryRating,contractSalary,contractYearsLeft,contractLength,catchRating,newCatch,cITRating,coverBallTrait,dLBullRushTrait,dLSpinTrait,dLSwimTrait,durabilityGrade,dropOpenPassTrait,draftPick,draftPickNew,draftRound,draftRoundNew,draftNumber,oldDraftNumber,potential,desiredBonus,desiredSalary,desiredLength,devTrait,changeOfDirectionRating,fightForYardsTrait,firstName,finesseMovesRating,isFreeAgent,forcePassTrait,feetInBoundsTrait,height,highMotorTrait,hPCatchTrait,homeState,homeTown,hitPowerRating,impactBlockRating,injuryRating,injuryLength,intangibleGrade,injuryType,jukeMoveRating,jumpRating,jerseyNum,kickAccRating,kickPowerRating,kickRetRating,leadBlockRating,lBStyleTrait,legacyScore,lastName,manCoverRating,passBlockFinesseRating,passBlockPowerRating,playerBestOvr,physicalGrade,playActionRating,playBallTrait,playRecRating,penaltyTrait,productionGrade,predictTrait,presentationId,isOnPracticeSquad,pressRating,pursuitRating,passBlockRating,posCatchTrait,playerSchemeOvr,skillPoints,position,portraitId,powerMovesRating,qBStyleTrait,runBlockFinesseRating,runBlockPowerRating,rookieYear,releaseRating,runBlockRating,runStyle,rosterId,reSignStatus,routeRunDeepRating,routeRunMedRating,routeRunShortRating,,scheme,sizeGrade,sensePressureTrait,specCatchRating,speedRating,newSpeed,spinMoveRating,stripBallTrait,stiffArmRating,staminaRating,strengthRating,tackleRating,toughRating,tightSpiralTrait,throwAccRating,throwAccDeepRating,throwAccMidRating,throwAccShortRating,throwAwayTrait,throwPowerRating,throwOnRunRating,throwUnderPressureRating,teamId,truckRating,teamSchemeOvr,weight,experiencePoints,yACCatchTrait,yearsPro,zoneCoverRating,ability1,,ability2,ability3,ability4,ability5,,
26,90,83,FALSE,84,80,69,39,3,0,73,8,12,20,1994,LSU,0,50,0,0,0,0,50,0,0,0,68,47,45,2,1,0,0,0,0,26,25,5,4,120,121,6,0,5810000,1,1,80,0,Kwon,55,TRUE,2,0,73,1,0,0,Oxford,86,84,77,0,79,5,59,86,58,20,20,15,23,1,750,Alexander,67,45,45,79,86,6,1,77,1,0,0,2567,FALSE,57,86,45,0,79,0,ROLB,6989,64,1,45,45,2014,15,45,1,554041374,11,5,5,15,8,15,99,1,35,87,78,56,1,41,83,79,81,84,0,30,6,6,6,0,27,6,13,0,50,0,227,8984,0,5,74,,Free Agent,,,,,,
23,93,88,TRUE,94,96,94,71,9,0,54,2,22,64,1997,Louisville,0,50,3290000,1580000,3420000,6840000,62,5210000,2,4,70,50,56,2,0,0,0,0,0,19,18,2,1,17,18,7,0,0,0,3,97,0,Jaire,36,FALSE,2,0,70,0,0,32,Charlotte,62,57,87,0,94,97,85,84,23,13,22,81,13,2,750,Alexander,96,35,35,94,90,6,2,93,1,0,0,13109,FALSE,88,75,35,0,94,0,CB,8797,24,0,35,35,2017,14,35,8,554041373,11,13,15,20,16,20,99,1,63,93,88,76,1,26,95,60,58,64,0,19,6,6,6,0,26,6,13,1012793398,25,94,196,1229,0,2,94,Shutdown,GB,Short Route KO,Deep Out Zone KO,,,,
31,92,87,TRUE,89,70,54,79,1,0,57,11,15,65,1988,SE Louisiana,0,50,0,0,0,0,64,0,0,0,73,55,45,3,0,0,0,0,0,29,28,3,2,59,60,13,0,1460000,1,0,86,0,Robert,35,TRUE,2,0,70,1,0,17,Hammond,50,54,84,0,73,97,84,93,23,14,15,73,14,1,500,Alford,72,35,35,73,89,6,2,67,0,0,0,1430,FALSE,78,84,35,0,73,0,CB,6251,25,0,35,35,2012,15,35,3,554041377,11,10,10,20,13,11,99,1,64,91,85,77,0,40,92,59,55,69,0,27,6,6,6,0,29,6,12,0,29,0,186,26506,0,7,74,,Free Agent,,,,,,
26,85,75,TRUE,75,78,66,63,19,0,19,9,18,62,1993,Virginia Commonwealth,0,50,750000,750000,0,0,72,750000,1,1,84,73,81,4,0,0,0,0,0,24,23,5,4,118,119,8,0,0,0,1,69,0,Mo,10,FALSE,2,0,77,1,1,45,Alexandria,12,65,85,0,75,97,62,85,81,14,19,10,54,1,0,Alie-Cox,10,59,62,75,75,6,1,21,1,0,0,13872,FALSE,10,25,63,0,75,0,TE,9697,10,0,62,66,2017,68,67,13,554041378,0,61,65,70,65,6,99,1,84,81,68,54,0,64,78,70,28,86,0,25,6,10,15,0,25,10,14,1012793386,66,75,267,1440,0,2,13,,IND,,,,,,
24,78,63,TRUE,66,75,62,14,21,0,31,4,12,6,1996,Illinois,0,50,620000,590000,70000,100000,40,2540000,3,4,35,1,10,4,0,0,0,0,0,3,2,8,7,193,194,4,0,0,0,0,56,0,Nick,17,FALSE,2,0,76,0,0,12,Frankfort,35,80,88,0,61,97,12,73,73,17,22,14,76,1,0,Allegretti,12,66,71,64,81,6,1,27,1,0,0,20724,FALSE,10,35,68,0,64,0,LG,0,22,0,68,63,2018,12,67,5,554041379,11,5,5,10,7,4,95,1,12,62,37,11,0,38,81,83,41,86,0,40,6,6,6,0,23,6,12,1012793385,25,61,320,1577,0,1,12,,KC,,,,,,
28,89,82,TRUE,89,81,71,82,18,0,60,12,15,71,1991,Purdue,0,50,760000,760000,0,0,65,760000,1,1,75,58,60,2,0,0,0,0,0,8,7,6,5,134,135,7,0,0,0,1,87,0,Ricardo,45,FALSE,2,0,69,1,0,8,Daytona Beach,83,62,91,0,79,97,80,85,31,17,16,50,17,1,500,Allen,77,35,35,79,83,6,1,85,2,0,0,2051,FALSE,66,82,35,0,79,0,SS,6330,35,0,35,35,2013,20,35,8,554041392,0,10,10,20,13,13,75,1,63,88,80,75,0,35,94,55,66,84,0,25,6,6,6,0,28,6,20,1012793346,20,79,186,13131,0,6,80,,CIN,,,,,,
27,81,68,TRUE,80,65,46,52,5,0,21,9,60,30,1992,Arkansas,0,50,750000,750000,0,0,59,750000,1,1,26,1,20,4,0,0,0,0,0,27,26,7,6,185,186,1,0,0,0,0,78,0,Brandon,9,FALSE,1,0,74,0,0,3,Fayetteville,11,21,85,0,55,97,52,70,8,20,21,13,11,1,0,Allen,12,18,14,55,0,76,1,21,1,0,0,17606,FALSE,9,28,17,0,55,0,QB,7876,9,2,10,10,2015,19,16,1,554041381,0,15,17,18,17,6,95,1,20,77,62,28,0,31,65,56,24,75,1,71,70,69,78,0,82,74,73,1012793346,29,55,209,3638,0,4,18,,CIN,,,,,,
24,88,80,TRUE,85,86,78,92,21,0,23,5,92,80,1996,Wyoming,0,50,5780000,2410000,6740000,13480000,57,7700000,2,4,40,1,20,4,0,0,0,0,0,8,7,2,1,6,7,11,0,0,0,2,82,1,Josh,9,FALSE,2,0,77,1,0,4,Firebaugh,11,26,87,0,87,97,81,90,17,14,22,13,17,1,250,Allen,12,10,15,88,96,87,1,15,1,0,0,13197,FALSE,9,33,14,0,88,0,QB,8800,9,1,10,10,2017,18,17,1,554041387,11,13,15,22,17,3,99,0,23,86,77,62,0,78,84,76,32,89,1,78,87,84,88,0,99,94,84,1012793347,73,87,233,7630,0,2,18,,BUF,,,,,,
26,93,88,TRUE,92,50,23,67,21,0,49,10,10,50,1993,Utah,0,50,750000,750000,0,0,59,750000,1,1,66,43,64,2,0,0,0,0,0,30,29,6,5,156,157,1,0,0,0,0,84,0,Brian,37,FALSE,2,1,75,0,0,42,La Marque,68,47,90,0,60,97,71,83,25,17,22,40,17,1,0,Allen,64,35,35,63,89,6,0,52,1,0,0,12841,FALSE,75,68,35,0,63,0,CB,8467,28,0,35,35,2015,20,35,13,554041382,0,11,16,26,18,20,95,1,69,91,85,65,0,39,87,70,47,75,0,34,6,6,6,0,38,6,11,1012793349,27,60,215,5162,0,4,60,,CLE,,,,,,
28,91,85,TRUE,92,96,94,95,27,0,35,4,22,85,1992,California,1,50,10350000,500000,33150000,33150000,80,59600000,5,5,96,93,94,4,0,0,0,0,0,15,14,4,3,77,78,7,0,0,0,3,89,1,Keenan,10,FALSE,2,1,74,1,1,32,Greensboro,15,65,83,0,93,97,87,92,13,20,22,75,45,1,4000,Allen,15,34,39,93,90,15,1,26,1,0,0,505,FALSE,10,35,45,0,93,0,WR,5654,10,0,19,25,2012,95,59,13,554041389,11,90,94,93,92,4,92,1,93,89,82,84,0,78,95,72,34,93,0,28,21,28,35,0,42,31,23,1012793384,71,93,211,4725,1,7,26,Max Security,LAC,Mid Out Elite,Slot-O-Matic,,,,
23,84,73,TRUE,75,72,57,46,20,0,73,8,12,36,1997,Boston College,0,50,980000,690000,850000,1130000,42,3160000,3,4,50,17,49,3,1,0,0,0,0,2,1,4,3,64,65,3,0,0,0,0,66,0,Zach,60,FALSE,2,0,76,1,0,6,New Canaan,80,82,92,0,70,97,40,78,94,12,15,10,34,0,0,Allen,34,45,45,70,79,6,1,74,1,0,0,20419,FALSE,20,78,49,0,70,0,LE,9366,71,2,45,45,2018,28,50,11,554041394,11,20,25,30,25,20,97,1,46,74,57,32,0,46,77,83,79,87,0,19,6,6,6,0,22,6,10,1012793351,47,70,281,2730,0,1,46,,ARI,,,,,,
23,88,80,TRUE,83,77,65,53,13,0,73,7,12,37,1997,Kentucky,0,50,5170000,500000,17110000,20750000,67,2000000,3,4,73,55,61,3,1,0,1,0,0,8,7,2,1,6,7,12,0,0,0,2,72,0,Josh,84,FALSE,2,0,77,1,0,29,Montclair,82,84,93,0,76,97,55,81,41,17,15,20,12,1,750,Allen,52,45,45,81,85,6,1,76,2,0,0,20410,FALSE,58,87,45,0,81,0,LE,9365,72,2,45,45,2018,44,45,3,554041388,11,36,40,48,41,20,98,1,60,86,77,48,1,52,81,82,83,91,0,12,6,6,6,0,24,6,10,1012793394,51,76,262,1718,0,1,60,B.O.G.O,JAX,,,,,,
24,86,77,TRUE,85,51,25,58,2,0,69,11,12,37,1995,Texas Tech,0,50,590000,0,0,0,44,590000,1,1,47,12,46,4,0,0,0,0,0,38,37,8,7,228,229,4,0,0,0,0,71,0,Dakota,54,FALSE,2,0,73,1,0,42,Humble,81,77,88,0,56,97,57,83,53,20,20,15,15,2,0,Allen,49,45,45,65,81,6,1,53,1,0,0,20689,FALSE,47,80,45,0,65,0,ROLB,9364,63,1,45,45,2018,16,45,3,554041384,0,5,8,17,10,15,99,1,42,80,67,51,0,46,88,73,80,86,0,30,6,6,6,0,25,6,10,1012793394,49,56,235,2623,0,1,55,,JAX,,,,,,
26,80,67,TRUE,63,53,28,15,5,0,39,5,12,9,1994,Hawaii,0,50,0,0,0,0,42,0,0,0,33,1,15,4,0,0,0,0,0,0,224,64,64,224,225,9,0,750000,1,0,53,0,Dejon,37,TRUE,2,0,75,1,0,4,Compton,43,75,86,0,53,97,10,75,68,11,11,10,70,1,0,Allen,12,60,59,53,80,6,1,10,0,0,0,13656,FALSE,10,41,59,0,53,0,RG,9698,45,0,62,60,2017,15,60,5,554041385,11,5,5,15,8,0,92,1,15,73,55,10,0,10,81,84,45,83,0,24,6,6,6,0,18,6,10,0,25,0,290,1735,0,2,12,,Free Agent,,,,,,
30,80,67,TRUE,62,53,28,10,28,0,10,2,17,10,1990,LA. Tech,0,50,0,0,0,0,35,0,0,0,24,1,15,4,0,0,0,0,0,0,224,64,64,224,225,6,0,1810000,1,0,51,0,Ryan,10,TRUE,2,0,74,0,0,36,Salem,12,14,95,0,68,97,10,65,6,72,91,10,14,1,2000,Allen,16,11,11,68,91,20,1,19,1,0,0,11962,FALSE,10,10,14,0,68,0,P,5655,10,0,14,14,2012,15,15,5,554041393,11,15,15,15,15,2,99,1,15,70,50,10,0,10,80,44,29,64,0,35,25,30,30,0,37,20,19,0,10,0,220,8730,0,7,27,,Free Agent,,,,,,
28,74,57,TRUE,73,73,58,10,14,0,68,11,12,10,1991,Wisconsin,0,50,0,0,0,0,40,0,0,0,32,1,15,4,1,0,1,0,0,10,9,8,7,200,201,2,0,1230000,1,0,62,0,Beau,54,TRUE,2,0,75,0,0,22,Minnetonka,74,81,88,0,69,97,10,76,94,11,23,10,73,0,150,Allen,20,45,45,69,79,6,1,68,1,0,0,2049,FALSE,10,80,53,0,69,0,DT,6991,75,0,45,45,2013,15,60,5,554041380,11,3,7,15,8,13,92,1,15,59,32,10,0,10,66,88,82,88,0,10,6,6,6,0,13,6,11,0,20,0,327,9363,0,6,24,,Free Agent,,,,,,
25,83,72,TRUE,72,91,86,25,16,0,82,1,12,10,1995,Alabama,0,50,3690000,2050000,9400000,14320000,40,5530000,2,5,35,1,25,4,1,0,0,0,0,18,17,2,1,16,17,12,0,0,0,2,54,0,Jonathan,74,FALSE,2,0,75,1,0,45,Leesburg,80,88,85,0,87,97,28,74,93,8,9,10,18,0,250,Allen,24,45,45,88,86,6,1,93,2,0,0,12521,FALSE,16,87,45,0,88,1,DT,8793,88,0,45,45,2016,12,45,11,554041386,11,2,3,10,5,12,99,1,30,72,53,30,0,34,75,93,91,82,0,14,6,6,6,0,21,6,17,1012793404,28,87,300,765,0,3,29,,WAS,Stonewall,,,,,
24,85,75,TRUE,75,70,54,52,8,0,21,3,60,33,1996,Houston,0,50,680000,0,0,0,56,680000,1,1,24,1,20,4,0,0,0,0,0,0,224,64,64,224,225,1,0,0,0,0,79,0,Kyle,9,FALSE,2,0,75,0,0,2,Scottsdale,11,22,89,0,65,97,54,71,8,15,18,11,12,1,0,Allen,12,18,14,66,84,74,1,21,1,0,0,13691,FALSE,9,28,17,0,66,0,QB,9699,9,0,10,10,2017,19,16,3,554041390,0,15,17,18,17,4,96,0,20,82,70,73,0,42,71,53,28,84,1,72,76,80,83,0,85,75,77,1012793404,27,65,210,4413,0,2,18,,WAS,,,,,,
24,75,58,TRUE,58,68,51,10,11,0,19,10,12,27,1995,Michigan State,0,50,830000,660000,340000,680000,27,2460000,2,4,30,1,15,4,0,0,0,0,0,12,11,5,4,106,107,2,0,0,0,0,47,0,Brian,13,FALSE,2,0,74,1,0,12,Hinsdale,20,77,89,0,62,97,10,67,55,15,11,10,79,1,0,Allen,12,68,72,65,79,6,1,15,1,0,0,13223,FALSE,10,25,71,0,65,0,C,8799,15,0,71,74,2017,15,72,5,554041383,11,5,5,15,8,2,92,1,15,62,37,10,0,10,82,83,31,91,0,10,6,6,6,0,12,6,16,1012793402,20,62,305,1422,0,2,14,,LAR,,,,,,
24,90,83,TRUE,79,62,42,47,8,0,59,8,10,39,1996,Penn State,0,50,660000,660000,0,0,57,660000,1,1,57,28,45,4,0,0,0,0,0,12,11,6,5,138,139,1,0,0,0,0,79,0,Marcus,37,FALSE,2,0,74,1,0,19,Upper Marlboro,86,64,92,0,64,97,54,88,27,10,15,10,23,1,0,Allen,60,35,35,65,82,10,1,60,1,0,0,13198,FALSE,64,78,35,0,65,0,FS,8801,31,0,35,35,2017,12,35,3,554041391,0,10,13,15,13,11,99,1,61,85,75,51,0,39,91,57,72,85,0,25,10,10,10,0,25,10,23,1012793407,27,64,215,2725,0,2,66,,PIT,,,,,,
26,88,80,FALSE,83,74,60,76,18,0,35,1,22,74,1994,Illinois,0,50,890000,750000,140000,140000,72,750000,1,1,83,72,80,4,0,0,0,0,0,0,224,64,64,224,225,1,0,0,0,0,81,0,Geronimo,10,FALSE,2,1,75,0,1,8,Tampa,12,44,87,0,70,66,76,86,18,41,38,65,24,1,0,Allison,13,18,20,71,85,6,1,27,1,0,0,18000,FALSE,10,18,35,0,71,0,WR,7878,10,0,18,25,2015,77,58,13,554041395,0,74,77,78,76,6,75,1,83,87,78,72,0,68,82,68,38,76,0,28,6,10,15,0,35,10,20,1012793396,61,70,202,3892,1,4,21,,DET,,,,,,
30,85,75,TRUE,82,74,60,46,14,0,67,8,12,10,1990,Oregon,0,50,0,0,0,0,57,0,0,0,76,60,33,3,0,0,0,0,0,15,14,3,2,45,46,1,0,750000,1,0,73,0,Kiko,56,TRUE,2,0,75,1,0,20,Newton,85,83,75,0,12,97,39,75,56,19,19,15,23,2,1250,Alonso,53,45,45,12,46,6,2,76,1,0,0,1321,FALSE,55,82,45,0,12,0,QB,5657,62,2,45,45,2012,12,45,5,554041396,11,5,5,10,7,13,98,1,66,80,67,35,1,42,96,69,84,84,0,15,6,6,6,0,29,6,13,0,48,0,239,17150,0,7,64,,Free Agent,,,,,,
33,82,70,TRUE,69,93,89,10,12,0,82,5,12,10,1987,California,0,50,1360000,770000,1180000,1180000,35,1760000,2,2,28,1,10,4,1,0,0,0,0,11,10,2,1,9,10,13,0,0,0,0,62,0,Tyson,54,FALSE,2,0,75,1,0,10,Honolulu,84,85,95,0,84,97,10,75,94,30,33,10,15,0,100,Alualu,21,45,45,84,82,6,1,96,1,0,0,9857,FALSE,10,83,45,0,84,0,DT,280,75,0,45,45,2009,12,45,5,554041398,11,2,3,10,5,11,99,1,12,72,53,10,0,10,67,87,85,80,0,16,6,6,6,0,27,6,14,1012793407,22,84,304,27874,0,10,29,,PIT,,,,,,
23,89,82,TRUE,84,66,48,69,16,0,54,5,19,51,1997,Oregon,0,50,740000,580000,480000,640000,64,2520000,3,4,68,47,56,2,0,0,0,0,0,31,30,5,4,125,126,9,0,0,0,0,86,0,Ugo,48,FALSE,2,0,69,1,0,41,Nashville,75,56,89,0,72,97,72,82,28,20,20,81,17,1,0,Amadi,74,35,35,72,86,20,1,68,1,0,0,20623,FALSE,65,76,35,0,72,0,CB,9368,42,0,35,35,2018,25,35,3,554041399,11,20,25,35,27,11,99,1,62,88,80,63,0,48,87,62,71,92,0,42,17,20,25,0,30,21,23,1012793406,44,72,201,4082,0,1,77,,SEA,,,,,,
34,89,82,TRUE,86,86,78,86,2,0,35,11,36,79,1985,Texas Tech,0,50,0,0,0,0,73,0,0,0,87,78,86,4,0,0,0,0,0,0,224,64,64,224,225,2,0,4820000,1,0,81,0,Danny,10,TRUE,2,1,71,1,0,42,Houston,15,40,81,0,79,97,83,76,80,24,28,87,20,1,2050,Amendola,14,12,12,79,84,21,1,19,1,0,0,28856,FALSE,15,35,24,1,79,0,WR,283,10,0,31,36,2007,80,58,3,554041400,11,78,82,86,82,4,97,1,86,85,75,80,0,55,93,52,25,88,0,28,32,33,36,0,43,10,38,0,44,0,185,47035,1,12,20,,Free Agent,,,,,,
26,82,70,TRUE,65,56,32,16,29,0,20,7,12,6,1994,USF,0,50,0,0,0,0,22,0,0,0,20,1,16,4,0,0,0,0,0,29,28,7,6,187,188,15,0,1020000,1,0,48,0,Kofi,10,TRUE,2,0,75,1,0,9,Riverdale,35,78,91,0,59,97,19,81,65,25,25,10,76,1,0,Amichia,12,62,67,59,85,6,1,15,0,0,0,12854,FALSE,10,29,66,0,59,0,LG,9135,10,0,63,61,2015,14,61,5,554041401,11,5,7,17,10,3,85,1,15,73,55,14,0,28,83,89,30,79,0,30,6,6,6,0,23,6,12,0,24,0,304,2682,0,4,15,,Free Agent,,,,,,
27,91,85,TRUE,84,90,85,59,29,0,66,4,15,39,1993,Penn State,0,50,9400000,6650000,8250000,12000000,65,24000000,3,4,69,48,53,3,0,0,0,0,0,7,6,6,5,133,134,3,0,0,0,1,86,0,Adrian,47,FALSE,2,0,72,1,0,19,Baltimore,86,63,92,0,86,97,64,85,31,25,25,35,18,2,250,Amos,80,35,35,88,85,15,2,86,2,0,0,2599,FALSE,78,85,35,0,88,0,SS,6996,42,0,35,35,2014,15,35,1,554041402,11,10,10,20,13,12,92,1,61,92,87,55,1,44,88,72,73,66,0,30,10,10,15,0,30,15,17,1012793398,40,86,214,4136,0,5,88,,GB,,,,,,
31,90,83,TRUE,89,85,77,74,6,0,53,6,15,65,1989,Nebraska,0,50,0,0,0,0,66,0,0,0,65,42,65,3,0,0,0,0,1,20,19,2,1,18,19,3,0,2940000,1,0,86,0,Prince,66,TRUE,2,0,72,1,0,2,Glendale,65,54,88,0,77,97,84,89,36,15,22,55,14,1,250,Amukamara,72,35,35,77,88,6,1,87,0,0,0,10766,FALSE,79,76,35,0,77,0,CB,4319,46,0,35,35,2010,35,35,3,554041403,11,3,10,20,11,12,98,1,66,89,82,80,0,30,92,70,60,70,0,32,6,6,6,0,30,6,12,0,35,0,206,11001,0,9,75,,Free Agent,,,,,,
22,85,75,TRUE,73,68,51,31,17,0,64,1,13,19,1998,Utah,0,50,670000,-60000,230000,230000,36,3300000,4,4,34,1,22,3,1,1,1,0,0,35,34,6,5,161,162,2,0,0,0,0,67,0,Bradlee,64,FALSE,2,0,75,1,0,10,Laie,79,79,92,0,63,97,33,77,56,18,15,10,13,0,0,Anae,27,45,45,65,79,6,1,64,0,0,0,21119,FALSE,23,75,45,0,65,0,LE,73,69,0,45,45,2020,15,45,13,554041404,11,5,5,10,7,11,98,1,21,76,60,28,1,33,87,79,73,92,0,40,6,6,6,0,27,6,17,1012793387,32,63,257,375,0,0,40,,DAL,,,,,,
22,77,62,TRUE,57,66,48,15,24,0,26,6,12,14,1998,Clemson,0,50,630000,610000,70000,70000,25,3300000,4,4,20,1,16,5,0,0,0,0,0,37,36,8,7,227,228,7,0,0,0,0,50,0,Tremayne,13,FALSE,2,0,74,1,0,9,Powder Springs,30,79,88,0,56,97,16,63,72,13,17,10,80,1,0,Anchrum Jr,12,64,62,56,81,6,1,15,1,0,0,21099,FALSE,10,19,63,0,56,0,C,74,18,0,63,61,2020,13,62,5,554041405,11,5,8,10,8,4,92,1,14,64,40,13,0,22,89,84,24,85,0,30,6,6,10,0,16,6,10,1012793402,29,56,314,0,0,0,15,,LAR,,,,,,
24,80,67,TRUE,73,57,34,20,25,0,15,3,12,8,1996,Texas,0,50,590000,0,0,0,33,590000,1,1,30,1,10,4,0,0,0,0,0,0,224,64,64,224,225,7,0,0,0,0,58,0,Calvin,20,FALSE,2,0,77,1,0,42,Austin,44,77,87,0,52,97,21,76,76,22,24,10,81,1,0,Anderson,12,62,58,55,80,6,1,10,0,0,0,20365,FALSE,10,23,61,0,55,0,LT,76,32,0,63,59,2018,12,61,5,554041408,0,5,5,10,7,6,99,1,12,62,37,19,0,26,83,83,30,86,0,25,6,6,6,0,25,6,7,1012793348,31,52,300,549,0,1,15,,DEN,,,,,,
27,89,82,TRUE,82,54,29,63,30,0,46,1,37,51,1993,California,0,50,660000,660000,0,0,69,660000,1,1,79,65,74,4,0,0,0,0,0,0,224,64,64,224,225,4,0,0,0,0,81,0,Stephen,17,FALSE,2,1,75,1,0,4,San Jose,25,62,87,0,64,97,63,89,82,19,21,40,47,1,250,Anderson,14,61,57,64,78,35,1,37,1,0,0,17637,FALSE,17,43,62,1,64,0,TE,7881,17,0,57,51,2015,65,58,7,554041413,0,56,62,66,61,6,84,1,71,84,73,62,0,58,81,74,35,80,0,29,39,50,54,0,30,49,32,1012793384,60,64,230,4507,1,4,21,,LAC,,,,,,
26,84,73,TRUE,77,66,48,48,12,0,63,8,12,23,1994,Alabama,0,50,760000,760000,0,0,55,760000,1,1,58,30,47,3,1,0,1,0,0,18,17,3,2,48,49,2,0,0,0,0,66,0,Ryan,60,FALSE,2,0,74,1,0,0,Daphne,83,75,88,0,69,97,42,71,50,15,16,10,42,0,0,Anderson,56,45,45,69,81,6,1,63,0,0,0,12567,FALSE,44,78,45,0,69,0,LE,8468,68,0,50,54,2016,15,56,13,554041412,0,6,10,20,12,11,89,1,44,81,68,41,1,54,83,82,84,87,0,20,6,6,6,0,24,6,14,1012793392,43,69,253,6561,0,3,65,,NYG,,,,,,
23,90,83,TRUE,86,59,37,78,12,0,29,9,25,77,1996,Oklahoma,0,50,0,0,0,0,89,0,0,0,66,43,63,4,0,0,0,0,0,40,39,7,6,198,199,1,0,1200000,1,0,82,0,Rodney,10,TRUE,2,0,72,0,0,42,Katy,29,42,79,0,65,97,77,85,33,16,20,60,31,1,0,Anderson,15,29,33,65,85,13,1,18,1,0,0,20513,FALSE,15,31,48,0,65,0,HB,9369,10,2,26,31,2018,55,34,1,554041411,11,49,58,62,56,0,86,1,60,89,82,68,0,74,79,76,31,81,0,33,10,15,20,0,27,15,13,0,77,0,220,3471,0,1,22,,Free Agent,,,,,,
22,90,83,TRUE,87,56,32,73,10,0,36,9,20,76,1997,TCU,0,50,0,0,0,0,87,0,0,0,66,43,59,3,0,0,0,0,0,0,224,64,64,224,225,7,0,1130000,1,0,86,1,Jet,10,TRUE,2,0,71,1,0,42,Richmond,40,28,88,0,64,97,80,86,40,14,19,76,30,1,0,Anderson,28,16,20,64,85,10,1,33,1,0,0,21045,FALSE,17,47,43,0,64,0,HB,77,10,2,23,26,2020,55,40,1,554044040,11,45,54,61,53,6,96,1,59,86,77,72,0,67,82,66,40,84,0,30,10,15,20,0,27,10,17,0,71,0,208,0,0,0,36,,Free Agent,,,,,,
23,90,83,TRUE,78,56,32,76,20,0,28,6,14,74,1997,North Dakota State,0,50,0,0,0,0,85,0,0,0,63,38,57,4,0,0,0,0,0,0,224,64,64,224,225,2,0,760000,1,0,77,1,Bruce,12,TRUE,2,0,71,1,0,8,Ruskin,30,35,87,0,59,97,76,76,35,20,20,80,31,1,0,Anderson,14,31,36,59,83,15,1,21,1,0,0,20432,FALSE,21,36,48,0,59,0,HB,75,14,0,23,25,2018,46,30,3,554041407,11,37,47,52,45,4,95,1,56,86,77,72,0,76,83,73,36,82,0,35,10,16,22,0,25,16,13,0,77,0,210,26,0,1,17,,Free Agent,,,,,,
27,92,87,TRUE,84,92,88,87,9,0,26,5,22,77,1993,Temple,0,50,8000000,500000,11500000,11500000,76,8500000,2,2,92,87,83,4,0,0,0,0,0,0,224,64,64,224,225,1,0,0,0,1,85,0,Robby,10,FALSE,2,1,75,0,1,8,Fort Lauderdale,12,43,85,0,80,97,86,86,11,11,11,65,23,1,5,Anderson,20,22,24,87,88,6,1,25,1,0,0,17960,FALSE,10,38,35,1,87,0,WR,7880,10,0,31,37,2015,87,45,11,554041410,11,91,88,86,88,3,75,1,89,94,90,77,0,64,85,59,21,81,0,27,6,10,15,0,29,10,20,1012793399,46,80,190,2212,1,4,25,,CAR,,,,,,
29,82,70,TRUE,72,75,62,31,3,0,79,8,12,10,1991,Stanford,0,50,2540000,1350000,3570000,3570000,45,5370000,3,3,44,7,21,3,1,0,1,0,0,30,29,4,3,92,93,5,0,0,0,0,63,0,Henry,56,FALSE,2,0,78,1,0,9,Atlanta,76,87,82,0,74,97,10,74,97,25,17,10,17,0,0,Anderson,25,45,45,75,78,6,0,79,2,0,0,2539,FALSE,12,80,45,0,75,0,LE,6999,76,0,45,45,2014,15,45,5,554041409,11,2,3,10,5,14,85,1,24,72,53,10,0,25,74,86,85,85,0,22,6,6,6,0,19,6,14,1012793400,44,74,301,23500,0,5,29,,NE,,,,,,
24,81,68,TRUE,71,46,17,20,24,0,64,1,12,10,1996,Bucknell,0,50,760000,760000,0,0,35,760000,1,1,50,17,15,4,1,0,0,0,0,0,224,64,64,224,225,6,0,0,0,0,58,0,Abdullah,59,FALSE,2,0,75,1,0,29,Galloway,81,79,87,0,59,97,10,74,93,14,17,10,14,0,0,Anderson,11,45,45,61,77,6,1,48,1,0,0,13550,FALSE,10,73,45,0,61,0,RE,9700,65,0,45,45,2017,15,45,5,554041406,0,5,10,15,10,11,90,1,15,68,47,10,0,35,68,90,79,83,0,20,6,6,6,0,20,6,10,1012793407,35,59,295,2699,0,2,19,,PIT,,,,,,
